"킹콩","피터 잭슨","유니버셜 픽쳐스","NULL","장편","미국","0 ","4,232,430 ","드라마","15세관람가"
"어메이징 스파이더맨 2","마크 웹","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)","NULL","장편","미국","1,312 ","4,168,350 ","액션","12세이상관람가"
"인디아나 존스 4 : 크리스탈 해골의 왕국","스티븐 스필버그","씨제이엔터테인먼트","NULL","장편","미국","660 ","4,136,101 ","액션","12세이상관람가"
"용의자","원신연","(주)그린피쉬","NULL","장편","한국","807 ","4,131,248 ","액션","15세이상관람가"
"용의자","원신연","(주)쇼박스","NULL","장편","한국","807 ","4,131,248 ","액션","15세이상관람가"
"건축학개론","이용주","(주)명필름","NULL","장편","한국","593 ","4,110,645 ","멜로/로맨스","12세이상관람가"
"태풍","곽경택","씨제이엔터테인먼트","NULL","장편","한국","0 ","4,094,395 ","드라마","15세관람가"
"미이라 3:황제의 무덤","롭 코헨","유니버설픽쳐스인터내셔널 코리아(유)","NULL","장편","미국","527 ","4,090,795 ","액션","12세이상관람가"
"7급 공무원","신태라","(주)하리마오픽쳐스","NULL","장편","한국","475 ","4,088,799 ","코미디","12세이상관람가"
"7급 공무원","신태라","(주)영화사수작","NULL","장편","한국","475 ","4,088,799 ","코미디","12세이상관람가"
"7급 공무원","신태라","(주)디씨지플러스","NULL","장편","한국","475 ","4,088,799 ","코미디","12세이상관람가"
"다크 나이트","크리스토퍼 놀란","주식회사 해리슨앤컴퍼니","NULL","장편","미국","462 ","4,087,355 ","범죄","15세이상관람가"
"다크 나이트","크리스토퍼 놀란","워너브러더스 코리아(주)","NULL","장편","미국","462 ","4,087,355 ","범죄","15세이상관람가"
"색즉시공","윤제균","㈜필름지","NULL","장편","한국","0 ","4,082,797 ","코미디","18세관람가"
"댄싱퀸","이석훈","(주)제이케이필름","NULL","장편","한국","534 ","4,057,546 ","코미디","12세이상관람가"
"댄싱퀸","이석훈","씨제이이앤엠(주)","NULL","장편","한국","534 ","4,057,546 ","코미디","12세이상관람가"
"우리 생애 최고의 순간","임순례","(주)엠케이픽처스 ","NULL","장편","한국","418 ","4,044,582 ","드라마","전체관람가"
"혹성탈출: 반격의 서막","맷 리브스","이십세기폭스코리아(주)","NULL","장편","미국","922 ","4,002,134 ","액션","12세이상관람가"
"타짜-신의 손","강형철","(주)싸이더스","NULL","장편","한국","890 ","4,001,813 ","드라마","청소년관람불가"
"해리포터와 비밀의 방","크리스 콜럼버스","워너브러더스 코리아(주)","NULL","장편","미국","0 ","4,000,000 ","드라마","전체관람가"
"쿵푸팬더3","여인영","드림웍스 애니메이션","NULL","장편","미국","1,365 ","3,984,812 ","애니메이션","전체관람가"
"쿵푸팬더3","알레산드로 칼로니","드림웍스 애니메이션","NULL","장편","미국","1,365 ","3,984,812 ","애니메이션","전체관람가"
"캡틴 아메리카: 윈터 솔져","조 루소","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)","NULL","장편","미국","1,106 ","3,963,220 ","액션","15세이상관람가"
