"비정규직 특수요원","김덕수","(주)스톰픽쳐스코리아","3","장편","한국","497 ","1150739700","코미디","15세이상관람가"
"비정규직 특수요원","김덕수","컴퍼니에이이엔티(주)","3","장편","한국","497 ","1150739700","코미디","15세이상관람가"
"레고 배트맨 무비","크리스 맥케이","워너브러더스 코리아(주)","2","장편","미국","427 ","1175424305","애니메이션","전체관람가"
"극장판 또봇: 로봇군단의 습격","이달","레트로봇 주식회사","5","장편","한국","231 ","1089135300","애니메이션","전체관람가"
"극장판 또봇: 로봇군단의 습격","고동우","레트로봇 주식회사","5","장편","한국","231 ","1089135300","애니메이션","전체관람가"
"극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계","닛타 노리오","씨제이이앤엠(주)","9","장편","일본","232 ","1055895200","애니메이션","전체관람가"
"로마의 휴일","이덕희","(주)전망좋은 영화사","9","장편","한국","436 ","993321176","코미디","15세이상관람가"
"명탐정 코난: 에피소드 원-작아진 명탐정","야마모토 야스이치로","씨제이이앤엠(주)","2","장편","일본","215 ","999362100","애니메이션","12세이상관람가"
"루돌프와 많이있어","유야마 쿠니히코","씨제이이앤엠(주)","1","장편","일본","375 ","944763200","애니메이션","전체관람가"
"루돌프와 많이있어","사카키바라 모토노리","씨제이이앤엠(주)","1","장편","일본","375 ","944763200","애니메이션","전체관람가"
"눈길","이나정","KBS","3","장편","한국","495 ","947059100","드라마","15세이상관람가"
"저수지 게임","최진성","프로젝트 부 ","9","장편","한국","289 ","984605100","다큐멘터리","15세이상관람가"
"시간위의 집","임대웅","리드미컬그린(주)","4","장편","한국","454 ","987958600","미스터리","15세이상관람가"
"시간위의 집","임대웅","자이온 이엔티(주)","4","장편","한국","454 ","987958600","미스터리","15세이상관람가"
"시간위의 집","임대웅","브릿지웍스 엔터테인먼트(주)","4","장편","한국","454 ","987958600","미스터리","15세이상관람가"
"시간위의 집","임대웅","라이브(주)","4","장편","한국","454 ","987958600","미스터리","15세이상관람가"
"마이펫 오지","알베르토 로드리게즈","㈜코리아스크린","3","장편","스페인","393 ","911866950","애니메이션","전체관람가"
"서서평 천천히 평온하게","홍주연","재단법인 온누리선교재단(CGNTV)","5","장편","한국","234 ","875685400","다큐멘터리","전체관람가"
"서서평 천천히 평온하게","홍현정","재단법인 온누리선교재단(CGNTV)","5","장편","한국","234 ","875685400","다큐멘터리","전체관람가"
"짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격","타카하시 와타루","대원미디어(주)","2","장편","일본","334 ","905611600","애니메이션","전체관람가"
"킹 오브 프리즘 - 프라이드 더 히어로","히시다 마사카즈","동우에이앤이(주)","6","장편","일본","92 ","981891500","애니메이션","15세이상관람가"
"파리로 가는 길","엘레노어 코폴라","(주)티캐스트","8","장편","미국","79 ","931810300","드라마","12세이상관람가"
"극장판 소드 아트 온라인 -오디널 스케일-","이토 토모히코","(주)애니플러스","3","장편","일본","124 ","897598000","애니메이션","12세이상관람가"
"여교사","김태용","(주)외유내강","1","장편","한국","393 ","947192460","드라마","청소년관람불가"
"직쏘","피터 스피어이그","㈜코리아스크린","11","장편","미국","175 ","966956500","공포(호러)","청소년관람불가"
"직쏘","마이클 스피어리그","㈜코리아스크린","11","장편","미국","175 ","966956500","공포(호러)","청소년관람불가"
"베이블레이드 버스트 갓 : 갓 발키리의 탄생","야마구치 켄타로","(주)영실업","6","장편","일본","198 ","823353500","애니메이션","전체관람가"
"더 테이블","김종관","볼미디어(주) ","9","장편","한국","272 ","830762100","드라마","12세이상관람가"
"루시드 드림","김준성","(주)로드픽쳐스","3","장편","한국","461 ","759481000","SF","15세이상관람가"
